# Final temperature field (shape (80, 80))
0.000000,0.062562,0.125069,0.187465,0.249693,0.311695,0.373410,0.434776,0.495728,0.556194,0.616105,0.675383,0.733948,0.791717,0.848602,0.904510,0.959348,1.013016,1.065411,1.116431,1.165968,1.213914,1.260159,1.304594,1.347109,1.387595,1.425946,1.462057,1.495827,1.527159,1.555962,1.582149,1.605640,1.626361,1.644249,1.659245,1.671300,1.680377,1.686445,1.689484,1.689484,1.686445,1.680377,1.671300,1.659245,1.644249,1.626361,1.605640,1.582149,1.555962,1.527159,1.495827,1.462057,1.425946,1.387595,1.347109,1.304594,1.260159,1.213914,1.165968,1.116431,1.065411,1.013016,0.959348,0.904510,0.848602,0.791717,0.733948,0.675383,0.616105,0.556194,0.495728,0.434776,0.373410,0.311695,0.249693,0.187465,0.125069,0.062562,0.000000
0.000000,0.068581,0.137102,0.205501,0.273717,0.341684,0.409338,0.476608,0.543423,0.609708,0.675383,0.740364,0.804564,0.867891,0.930249,0.991537,1.051650,1.110481,1.167919,1.223847,1.278150,1.330709,1.381404,1.430114,1.476719,1.521100,1.563141,1.602726,1.639745,1.674092,1.705666,1.734372,1.760123,1.782839,1.802447,1.818885,1.832101,1.842051,1.848703,1.852034,1.852034,1.848703,1.842051,1.832101,1.818885,1.802447,1.782839,1.760123,1.734372,1.705666,1.674092,1.639745,1.602726,1.563141,1.521100,1.476719,1.430114,1.381404,1.330709,1.278150,1.223847,1.167919,1.110481,1.051650,0.991537,0.930249,0.867891,0.804564,0.740364,0.675383,0.609708,0.543423,0.476608,0.409338,0.341684,0.273717,0.205501,0.137102,0.068581,0.000000
0.000000,0.074528,0.148991,0.223321,0.297452,0.371313,0.444833,0.517937,0.590546,0.662579,0.733948,0.804564,0.874331,0.943150,1.010915,1.077517,1.142843,1.206776,1.269193,1.329972,1.388983,1.446100,1.501190,1.554124,1.604770,1.653000,1.698686,1.741704,1.781933,1.819258,1.853570,1.884765,1.912749,1.937434,1.958743,1.976607,1.990969,2.001782,2.009010,2.012630,2.012630,2.009010,2.001782,1.990969,1.976607,1.958743,1.937434,1.912749,1.884765,1.853570,1.819258,1.781933,1.741704,1.698686,1.653000,1.604770,1.554124,1.501190,1.446100,1.388983,1.329972,1.269193,1.206776,1.142843,1.077517,1.010915,0.943150,0.874331,0.804564,0.733948,0.662579,0.590546,0.517937,0.444833,0.371313,0.297452,0.223321,0.148991,0.074528,0.000000
0.000000,0.080395,0.160718,0.240899,0.320864,0.400539,0.479846,0.558704,0.637028,0.714730,0.791717,0.867891,0.943150,1.017385,1.090483,1.162328,1.232796,1.301760,1.369091,1.434653,1.498309,1.559921,1.619348,1.676448,1.731080,1.783106,1.832388,1.878791,1.922187,1.962450,1.999462,2.033113,2.063299,2.089927,2.112913,2.132183,2.147675,2.159339,2.167136,2.171041,2.171041,2.167136,2.159339,2.147675,2.132183,2.112913,2.089927,2.063299,2.033113,1.999462,1.962450,1.922187,1.878791,1.832388,1.783106,1.731080,1.676448,1.619348,1.559921,1.498309,1.434653,1.369091,1.301760,1.232796,1.162328,1.090483,1.017385,0.943150,0.867891,0.791717,0.714730,0.637028,0.558704,0.479846,0.400539,0.320864,0.240899,0.160718,0.080395,0.000000
0.000000,0.086171,0.172266,0.258208,0.343919,0.429318,0.514323,0.598846,0.682798,0.766083,0.848602,0.930249,1.010915,1.090483,1.168834,1.245840,1.321371,1.395291,1.467459,1.537731,1.605961,1.672000,1.735696,1.796899,1.855457,1.911220,1.964043,2.013780,2.060293,2.103449,2.143121,2.179189,2.211544,2.240085,2.264722,2.285377,2.301982,2.314484,2.322842,2.327027,2.327027,2.322842,2.314484,2.301982,2.285377,2.264722,2.240085,2.211544,2.179189,2.143121,2.103449,2.060293,2.013780,1.964043,1.911220,1.855457,1.796899,1.735696,1.672000,1.605961,1.537731,1.467459,1.395291,1.321371,1.245840,1.168834,1.090483,1.010915,0.930249,0.848602,0.766083,0.682798,0.598846,0.514323,0.429318,0.343919,0.258208,0.172266,0.086171,0.000000
0.000000,0.091848,0.183615,0.275219,0.366577,0.457603,0.548208,0.638300,0.727783,0.816555,0.904510,0.991537,1.077517,1.162328,1.245840,1.327920,1.408427,1.487217,1.564139,1.639041,1.711767,1.782156,1.850048,1.915283,1.977699,2.037136,2.093439,2.146453,2.196030,2.242029,2.284314,2.322759,2.357246,2.387667,2.413927,2.435942,2.453642,2.466967,2.475875,2.480337,2.480337,2.475875,2.466967,2.453642,2.435942,2.413927,2.387667,2.357246,2.322759,2.284314,2.242029,2.196030,2.146453,2.093439,2.037136,1.977699,1.915283,1.850048,1.782156,1.711767,1.639041,1.564139,1.487217,1.408427,1.327920,1.245840,1.162328,1.077517,0.991537,0.904510,0.816555,0.727783,0.638300,0.548208,0.457603,0.366577,0.275219,0.183615,0.091848,0.000000
0.000000,0.097417,0.194747,0.291905,0.388801,0.485346,0.581444,0.676998,0.771906,0.866060,0.959348,1.051650,1.142843,1.232796,1.321371,1.408427,1.493815,1.577381,1.658967,1.738410,1.815544,1.890201,1.962210,2.031399,2.097599,2.160639,2.220355,2.276583,2.329166,2.377954,2.422802,2.463578,2.500155,2.532421,2.560273,2.583623,2.602395,2.616528,2.625976,2.630708,2.630708,2.625976,2.616528,2.602395,2.583623,2.560273,2.532421,2.500155,2.463578,2.422802,2.377954,2.329166,2.276583,2.220355,2.160639,2.097599,2.031399,1.962210,1.890201,1.815544,1.738410,1.658967,1.577381,1.493815,1.408427,1.321371,1.232796,1.142843,1.051650,0.959348,0.866060,0.771906,0.676998,0.581444,0.485346,0.388801,0.291905,0.194747,0.097417,0.000000
0.000000,0.102866,0.205642,0.308235,0.410552,0.512497,0.613971,0.714871,0.815088,0.914509,1.013016,1.110481,1.206776,1.301760,1.395291,1.487217,1.577381,1.665622,1.751772,1.835659,1.917108,1.995941,2.071978,2.145037,2.214940,2.281508,2.344564,2.403937,2.459462,2.510978,2.558336,2.601392,2.640015,2.674086,2.703496,2.728152,2.747974,2.762898,2.772875,2.777871,2.777871,2.772875,2.762898,2.747974,2.728152,2.703496,2.674086,2.640015,2.601392,2.558336,2.510978,2.459462,2.403937,2.344564,2.281508,2.214940,2.145037,2.071978,1.995941,1.917108,1.835659,1.751772,1.665622,1.577381,1.487217,1.395291,1.301760,1.206776,1.110481,1.013016,0.914509,0.815088,0.714871,0.613971,0.512497,0.410552,0.308235,0.205642,0.102866,0.000000
0.000000,0.108187,0.216278,0.324177,0.431787,0.539005,0.645728,0.751846,0.857247,0.961810,1.065411,1.167919,1.269193,1.369091,1.467459,1.564139,1.658967,1.751772,1.842378,1.930604,2.016265,2.099175,2.179145,2.255983,2.329501,2.399511,2.465829,2.528273,2.586669,2.640850,2.690657,2.735940,2.776561,2.812393,2.843325,2.869256,2.890103,2.905799,2.916292,2.921547,2.921547,2.916292,2.905799,2.890103,2.869256,2.843325,2.812393,2.776561,2.735940,2.690657,2.640850,2.586669,2.528273,2.465829,2.399511,2.329501,2.255983,2.179145,2.099175,2.016265,1.930604,1.842378,1.751772,1.658967,1.564139,1.467459,1.369091,1.269193,1.167919,1.065411,0.961810,0.857247,0.751846,0.645728,0.539005,0.431787,0.324177,0.216278,0.108187,0.000000
0.000000,0.113368,0.226635,0.339702,0.452464,0.564817,0.676650,0.787850,0.898298,1.007869,1.116431,1.223847,1.329972,1.434653,1.537731,1.639041,1.738410,1.835659,1.930604,2.023054,2.112818,2.199698,2.283497,2.364015,2.441053,2.514416,2.583909,2.649343,2.710536,2.767311,2.819503,2.866954,2.909520,2.947068,2.979481,3.006654,3.028499,3.044947,3.055942,3.061448,3.061448,3.055942,3.044947,3.028499,3.006654,2.979481,2.947068,2.909520,2.866954,2.819503,2.767311,2.710536,2.649343,2.583909,2.514416,2.441053,2.364015,2.283497,2.199698,2.112818,2.023054,1.930604,1.835659,1.738410,1.639041,1.537731,1.434653,1.329972,1.223847,1.116431,1.007869,0.898298,0.787850,0.676650,0.564817,0.452464,0.339702,0.226635,0.113368,0.000000
